Metabolite/Donor ID,Environment,Species1,Species2
12ethd_e0,-0.001568777621677898,0.0,0.001568777621677898
cpd00001_e0,-4.097696698877063,-1.9043636322131976,6.00206033109026
cpd00009_e0,0.22693466317367067,-0.08008744676031677,-0.14684721641335388
cpd00011_e0,-2.533893624648985,5.271748163769439,-2.7378545391204545
cpd00013_e0,1.847681208938624,0.0,-1.847681208938624
cpd00020_e0,0.0,-1.8431510459476836,1.8431510459476836
cpd00027_e0,5.0,-1.9788087020645935,-3.0211912979354065
cpd00028_e0,0.0003875657019313246,0.0,-0.0003875657019313246
cpd00029_e0,-3.8433618909060443,3.569963236116085,0.27339865478995934
cpd00030_e0,0.0004449367173628896,-5.737101543156497e-05,-0.0003875657019313246
cpd00033_e0,0.0,-0.03401536637826831,0.03401536637826831
cpd00034_e0,0.0004158775923251939,-2.8311890393869255e-05,-0.0003875657019313246
cpd00035_e0,0.0,-0.009866270619604739,0.009866270619604739
cpd00036_e0,-2.643174679105455,0.36182011394758495,2.28135456515787
cpd00041_e0,0.0,-0.511372402798194,0.511372402798194
cpd00047_e0,-0.017787422539857402,0.0,0.017787422539857402
cpd00048_e0,0.00036016709832435435,-0.00036016709832435435,0.0
cpd00053_e0,0.0,-0.027719997529349977,0.027719997529349977
cpd00054_e0,0.0,-0.06102300021373002,0.06102300021373002
cpd00058_e0,5.8865484719217895e-05,-5.8865484719217895e-05,0.0
cpd00060_e0,0.0,-0.012778459644076314,0.012778459644076314
cpd00063_e0,0.0008197164042776281,-0.00043215070234630347,-0.0003875657019313246
cpd00065_e0,0.0,-0.004719450984336393,0.004719450984336393
cpd00066_e0,0.0,0.014991187476589538,-0.014991187476589538
cpd00067_e0,-10.76772148896252,2.036306340367034,8.731415148595488
cpd00069_e0,0.0,0.01155233061962863,-0.01155233061962863
cpd00084_e0,0.0,-0.007750151673624952,0.007750151673624952
cpd00098_e0,0.0003875657019313246,0.0,-0.0003875657019313246
cpd00099_e0,0.00043215070234630347,-0.00043215070234630347,0.0
cpd00104_e0,0.0,-1.6605214307254694e-07,1.6605214307254694e-07
cpd00107_e0,0.0,-0.037405819035308825,0.037405819035308825
cpd00116_e0,-0.0003877317540743972,0.0,0.0003877317540743972
cpd00118_e0,0.0,0.0003875657019313246,-0.0003875657019313246
cpd00119_e0,0.0,-0.007865723965203478,0.007865723965203478
cpd00129_e0,0.0,-0.018353328243450935,0.018353328243450935
cpd00132_e0,0.0,-0.020013849674176402,0.020013849674176402
cpd00149_e0,0.00038964135371973143,-2.075651788406837e-06,-0.0003875657019313246
cpd00161_e0,0.0,-0.021062635009822608,0.021062635009822608
cpd00179_e0,0.0,0.0,3.9322742732224516e-31
cpd00205_e0,0.016593673683311154,-0.01620610798137983,-0.0003875657019313246
cpd00221_e0,0.0,0.19009372597533258,-0.19009372597533258
cpd00239_e0,0.04227189406197819,0.0,-0.04227189406197819
cpd00244_e0,2.681742110621633e-05,-2.681742110621633e-05,0.0
cpd00249_e0,0.0,0.027494913849952316,-0.027494913849952316
cpd00254_e0,0.001107816872508497,-0.0007202511705771725,-0.0003875657019313246
cpd00305_e0,0.0,-1.8514813952588987e-05,1.8514813952588987e-05
cpd00311_e0,0.0,-0.02019426532784017,0.02019426532784017
cpd00322_e0,0.0,-0.024121481537361995,0.024121481537361995
cpd00363_e0,-0.3197447023850378,1.2897879739104754,-0.9700432715254376
cpd00438_e0,0.0,-0.0023255602637309463,0.0023255602637309463
cpd00635_e0,0.0003875657019313246,0.0,-0.0003875657019313246
cpd00644_e0,0.0,-5.5959572215416717e-05,5.5959572215416717e-05
cpd00971_e0,0.00038756570193131915,0.0,-0.00038756570193131806
cpd01262_e0,0.0,-3.9322742732224516e-31,0.0
cpd03586_e0,0.0,0.0016153552478097369,0.0
cpd10515_e0,0.0010727798703201897,-0.000685214168388865,-0.0003875657019313246
cpd10516_e0,0.001035833268486548,-0.0006482675665552233,-0.0003875657019313246
cpd11574_e0,5.811825007539144e-07,-5.811825007539144e-07,0.0
cpd11640_e0,-5.482281862929351,5.130985263929659,0.35129659899969146
cps_bt_e0,0.0,0.0,0.0003875657019313246
lps_bt_e0,0.0,0.0,0.001614857091380519
pe_cer1_bt_e0,0.0,0.0,0.0003875657019313246
sphmyln_bt_e0,0.0,0.0,0.0003875657019313246
zzEnvironment,0.0,2.0785544808607677,5.062642405772539
zzSpecies1,13.952713281394388,0.0,4.568177081497272
zzSpecies2,15.75490559833568,3.9524175342693266,0.0
