Metabolite/Donor ID,Environment,Species1,Species2
12ethd_e0,-0.0005464226554894122,0.0,0.0005464226554894122
cpd00001_e0,-0.9318301326557359,-1.246965119297616,2.178795251953352
cpd00009_e0,0.07904386164135291,-0.027895346494895053,-0.05114851514645785
cpd00011_e0,-1.271635376812168,2.0420408238288963,-0.7704054470167283
cpd00013_e0,0.6435674652623693,-0.10349404149023864,-0.5400734237721306
cpd00020_e0,0.0,-1.7973975540807352,1.7973975540807352
cpd00027_e0,1.664394277176164,-0.5423160144447586,-1.1220782627314052
cpd00028_e0,0.00013499343507936351,0.0,-0.00013499343507936351
cpd00029_e0,-1.6052180022268348,1.8333976831629435,-0.22817968093610866
cpd00030_e0,0.00015497639644179714,-1.998296136243363e-05,-0.00013499343507936351
cpd00033_e0,0.0,0.0021967376428741,-0.0021967376428741
cpd00034_e0,0.00014485478070105652,-9.861345621693008e-06,-0.00013499343507936351
cpd00035_e0,0.0,2.9263238110559016e-17,0.0
cpd00036_e0,-0.6313069448627363,0.01922540180259259,0.6120815430601437
cpd00041_e0,0.0,-0.16403885739282875,0.16403885739282875
cpd00047_e0,-0.001214940915714272,0.0,0.001214940915714272
cpd00048_e0,0.00012545019738095093,-0.00012545019738095093,0.0
cpd00051_e0,0.0,0.008336741102116305,-0.008336741102116305
cpd00053_e0,0.0,-0.03317243883419274,0.03317243883419274
cpd00058_e0,2.0503501600528864e-05,-2.0503501600528864e-05,0.0
cpd00060_e0,0.0,-0.004450879305833281,0.004450879305833281
cpd00063_e0,0.0002855163205952348,-0.0001505228855158713,-0.00013499343507936351
cpd00065_e0,0.0,-0.001643837153002627,0.0016438371530026264
cpd00066_e0,0.0,0.005221596966137505,-0.005221596966137505
cpd00067_e0,-3.433387958216694,0.7981259685090913,2.6352619897076024
cpd00069_e0,0.0,0.004023804959378261,-0.004023804959378261
cpd00084_e0,0.0,-0.002699463836957642,0.002699463836957642
cpd00098_e0,0.00013499343507936351,0.0,-0.00013499343507936351
cpd00099_e0,0.0001505228855158713,-0.0001505228855158713,0.0
cpd00106_e0,0.0,-1.1526727140776421e-16,-1.0253937920087627e-17
cpd00107_e0,0.0,-0.013028861889404612,0.013028861889404612
cpd00116_e0,-0.00013499343507936351,0.0,0.00013499343507936351
cpd00117_e0,0.0,0.0,-5.421010862427522e-20
cpd00118_e0,0.0,0.00013499343507936351,-0.00013499343507936351
cpd00119_e0,0.0,0.0026785554710346093,-0.0026785554710346093
cpd00129_e0,0.0,-0.0063926679073411955,0.0063926679073411955
cpd00132_e0,0.0,-0.006971045949669231,0.006971045949669231
cpd00149_e0,0.00013571640763227356,-7.229725529100445e-07,-0.00013499343507936351
cpd00156_e0,0.0,1.734723475976807e-18,-1.734723475976807e-18
cpd00161_e0,0.0,-0.0023555602529912725,0.0023555602529912725
cpd00182_e0,0.0,0.0007824876534655992,-0.0007824876534655992
cpd00205_e0,0.005779760695886177,-0.005644767260806813,-0.00013499343507936351
cpd00221_e0,0.0,0.8249033391673674,-0.8249033391673674
cpd00239_e0,0.014723711985740576,0.0,-0.014723711985740576
cpd00244_e0,9.340805383597775e-06,-9.340805383597775e-06,0.0
cpd00249_e0,0.0,0.009576783624867611,-0.009576783624867611
cpd00254_e0,0.00038586491093914896,-0.00025087147585978545,-0.00013499343507936351
cpd00305_e0,0.0,-6.448915171957597e-06,6.448915171957597e-06
cpd00322_e0,0.0,-0.008401779712976093,0.008401779712976093
cpd00363_e0,0.0,0.009488407460001772,-0.009488407460001772
cpd00635_e0,0.00013499343507936351,0.0,-0.00013499343507936351
cpd00644_e0,0.0,-1.9491340026456634e-05,1.9491340026456634e-05
cpd00971_e0,0.0001349934350793683,4.0657581468206416e-19,-0.00013499343507937262
cpd03586_e0,0.0,0.000562646159576713,0.0
cpd10515_e0,0.00037366113424602745,-0.0002386676991666639,-0.00013499343507936351
cpd10516_e0,0.0003607922228042286,-0.0002257987877248651,-0.00013499343507936351
cpd11574_e0,2.0243231481481247e-07,-2.0243231481481247e-07,0.0
cpd11640_e0,-2.616064281374014,1.9246211163763438,0.6914431649976702
cpd15432_e0,8.142625546934661e-32,-8.142625546934661e-32,0.0
cps_bt_e0,0.0,0.0,0.00013499343507936351
lps_bt_e0,0.0,0.0,0.0005624726461640146
pe_cer1_bt_e0,0.0,0.0,0.00013499343507936351
sphmyln_bt_e0,0.0,0.0,0.00013499343507936351
zzEnvironment,0.0,0.6805526176406992,1.729643834856687
zzSpecies1,5.618825865727031,0.0,3.2875440058687473
zzSpecies2,4.872513187427435,1.8659285754351593,0.0
