Metabolite/Donor ID,Environment,Species1,Species2
12ethd_e0,-0.0016326960019589043,0.0,0.0016326960019589043
cpd00001_e0,-3.065420601263017,-3.4410777007897386,6.506498302052756
cpd00009_e0,0.23618090425924296,-0.08335053504448597,-0.15283036921475698
cpd00011_e0,-3.518477223904412,5.920367701800189,-2.401890477895777
cpd00013_e0,1.9229632556220266,-0.1733974575650303,-1.7495657980569963
cpd00020_e0,0.0,-4.629086425711592,4.629086425711592
cpd00027_e0,5.0,-1.585255530723225,-3.414744469276775
cpd00028_e0,0.00040335670479725637,0.0,-0.00040335670479725637
cpd00029_e0,-4.68272023252111,5.103239350709221,-0.42051911818811155
cpd00030_e0,0.0004630652487164732,-5.970854391921683e-05,-0.00040335670479725637
cpd00033_e0,0.0,-0.01680454188027604,0.01680454188027604
cpd00034_e0,0.00043282213674581343,-2.9465431948557075e-05,-0.00040335670479725637
cpd00036_e0,-2.053676859647276,0.05744497660154991,1.9962318830457257
cpd00041_e0,0.0,-0.39064556851402366,0.39064556851402366
cpd00047_e0,-0.003630210343175309,0.0,0.003630210343175309
cpd00048_e0,0.00037484177065349143,-0.00037484177065349143,0.0
cpd00053_e0,0.0,-0.0742083879313213,0.0742083879313213
cpd00054_e0,0.0,-0.077686863423136,0.077686863423136
cpd00058_e0,6.126390396342218e-05,-6.126390396342218e-05,0.0
cpd00060_e0,0.0,-0.013299106057977919,0.013299106057977919
cpd00063_e0,0.0008531149842466394,-0.00044975827944938293,-0.00040335670479725637
cpd00065_e0,0.0,-0.004911740610709178,0.004911740610709178
cpd00066_e0,0.0,0.015601989421206643,-0.015601989421206643
cpd00067_e0,-10.479941446235024,2.089466942765962,8.39047450346906
cpd00069_e0,0.0,0.012023019550598769,-0.012023019550598769
cpd00084_e0,0.0,-0.008065924371466268,0.008065924371466268
cpd00098_e0,0.00040335670479725637,0.0,-0.00040335670479725637
cpd00099_e0,0.00044975827944938293,-0.00044975827944938293,0.0
cpd00104_e0,0.0,-1.728177826894843e-07,1.728177826894843e-07
cpd00107_e0,0.0,-0.038929884226438026,0.038929884226438026
cpd00116_e0,-0.0004035295225799459,0.0,0.0004035295225799459
cpd00118_e0,0.0,0.00040335670479725637,-0.00040335670479725637
cpd00119_e0,0.0,-0.008186205548218183,0.008186205548218183
cpd00129_e0,0.0,-0.019101117476211977,0.019101117476211977
cpd00132_e0,0.0,-0.02082929530310682,0.02082929530310682
cpd00149_e0,0.00040551692708087493,-2.160222283618554e-06,-0.00040335670479725637
cpd00161_e0,0.0,-0.007038868288945921,0.007038868288945921
cpd00205_e0,0.01726976743305151,-0.016866410728254254,-0.00040335670479725637
cpd00221_e0,0.0,1.814323371976734,-1.814323371976734
cpd00239_e0,0.043994222939262126,0.0,-0.043994222939262126
cpd00244_e0,2.7910071904351714e-05,-2.7910071904351714e-05,0.0
cpd00249_e0,0.0,0.028615168457724813,-0.028615168457724813
cpd00254_e0,0.0011529538372128945,-0.0007495971324156382,-0.00040335670479725637
cpd00305_e0,0.0,-1.92691827698775e-05,1.92691827698775e-05
cpd00309_e0,0.0,2.7258501831430378e-11,-2.7258501831430378e-11
cpd00311_e0,0.0,-0.002420313019307649,0.002420313019307649
cpd00322_e0,0.0,-0.02510428879349659,0.02510428879349659
cpd00363_e0,0.0,0.2896276892485224,-0.2896276892485224
cpd00438_e0,0.0,-0.002420313019307649,0.002420313019307649
cpd00635_e0,0.00040335670479725637,0.0,-0.00040335670479725637
cpd00644_e0,0.0,-5.823959276632332e-05,5.823959276632332e-05
cpd00971_e0,0.0004033567047972645,0.0,-0.00040335670479725236
cpd03586_e0,0.0,0.0016811713900033035,0.0
cpd10515_e0,0.0011164892850654131,-0.0007131325802681569,-0.00040335670479725637
cpd10516_e0,0.0010780373284170032,-0.0006746806236197468,-0.00040335670479725637
cpd11574_e0,6.048622394131951e-07,-6.048622394131951e-07,0.0
cpd11640_e0,-7.421808612114887,5.636929731268249,1.7848788808466383
cps_bt_e0,0.0,0.0,0.00040335670479725637
lps_bt_e0,0.0,0.0,0.0016806529366552349
pe_cer1_bt_e0,0.0,0.0,0.00040335670479725637
sphmyln_bt_e0,0.0,0.0,0.00040335670479725637
zzEnvironment,0.0,1.8624628157631098,5.36597513994536
zzSpecies1,15.985039107061283,0.0,8.779894226558593
zzSpecies2,15.242672304492157,4.98300419147073,0.0
