Metabolite/Donor ID,Environment,Species1,Species2
12ethd_e0,-0.0016392673122680376,0.0,0.0016392673122680376
cpd00001_e0,-2.79549179828968,-3.7408950072706553,6.536386805560335
cpd00009_e0,0.23713149028941216,-0.08368600608720103,-0.15344548420221113
cpd00011_e0,-3.8149050417591877,6.12612116896193,-2.3112161272027425
cpd00013_e0,1.9307028398744457,-0.3104825210999771,-1.6202203187744686
cpd00020_e0,0.0,-5.3921921731524645,5.3921921731524645
cpd00027_e0,4.993182834249089,-1.6269465843175555,-3.366236249931534
cpd00028_e0,0.00040498014361826847,0.0,-0.00040498014361826847
cpd00029_e0,-4.815652706599496,5.500191996761535,-0.6845392901620385
cpd00030_e0,0.000464929003781127,-5.9948860162858505e-05,-0.00040498014361826847
cpd00033_e0,0.0,0.00659021029748133,-0.00659021029748133
cpd00034_e0,0.0004345641686769295,-2.9584025058660997e-05,-0.00040498014361826847
cpd00036_e0,-1.8939213078164818,0.05767618239031759,1.8362451254261642
cpd00041_e0,0.0,-0.4921153347030926,0.4921153347030926
cpd00047_e0,-0.003644821292564419,0.0,0.003644821292564419
cpd00048_e0,0.0003763504419485965,-0.0003763504419485965,0.0
cpd00051_e0,0.0,0.02501021332525159,-0.02501021332525159
cpd00053_e0,0.0,-0.09951727678713826,0.09951727678713826
cpd00058_e0,6.151048025393151e-05,-6.151048025393151e-05,0.0
cpd00060_e0,0.0,-0.01335263258871981,0.01335263258871981
cpd00063_e0,0.0008565486199535485,-0.0004515684763352801,-0.00040498014361826847
cpd00065_e0,0.0,-0.004931509490936853,0.004931509490936853
cpd00066_e0,0.0,0.01566478464689686,-0.01566478464689686
cpd00067_e0,-10.300164232024809,2.394375851050595,7.905788380974211
cpd00069_e0,0.0,0.01207141006066613,-0.01207141006066613
cpd00084_e0,0.0,-0.008098388278961206,0.008098388278961206
cpd00098_e0,0.00040498014361826847,0.0,-0.00040498014361826847
cpd00099_e0,0.0004515684763352801,-0.0004515684763352801,0.0
cpd00104_e0,0.0,-1.7351334345255716e-07,1.7351334345255716e-07
cpd00106_e0,0.0,-7.969766780046655e-16,0.0
cpd00107_e0,0.0,-0.03908657006951202,0.03908657006951202
cpd00116_e0,-0.00040515365696172103,0.0,0.00040515365696172103
cpd00117_e0,0.0,0.0,2.168404344971009e-19
cpd00118_e0,0.0,0.00040498014361826847,-0.00040498014361826847
cpd00119_e0,0.0,0.008035663205111147,-0.008035663205111147
cpd00129_e0,0.0,-0.019177996068452514,0.019177996068452514
cpd00132_e0,0.0,-0.020913129502978085,0.020913129502978085
cpd00149_e0,0.0004071490604114254,-2.168916793156965e-06,-0.00040498014361826847
cpd00161_e0,0.0,-0.0070671984788257675,0.0070671984788257675
cpd00182_e0,0.0,0.0023474620235696456,-0.0023474620235696456
cpd00205_e0,0.017339275167885766,-0.016934295024267496,-0.00040498014361826847
cpd00221_e0,0.0,2.4747068898852675,-2.4747068898852675
cpd00239_e0,0.04417129184271744,0.0,-0.04417129184271744
cpd00244_e0,2.802240496758798e-05,-2.802240496758798e-05,0.0
cpd00249_e0,0.0,0.028730339408874407,-0.028730339408874407
cpd00254_e0,0.0011575942708437353,-0.0007526141272254668,-0.00040498014361826847
cpd00305_e0,0.0,-1.9346737794960123e-05,1.9346737794960123e-05
cpd00322_e0,0.0,-0.02520532907996399,0.02520532907996399
cpd00363_e0,0.0,0.02846573156011238,-0.02846573156011238
cpd00635_e0,0.00040498014361826847,0.0,-0.00040498014361826847
cpd00644_e0,0.0,-5.847399674351727e-05,5.847399674351727e-05
cpd00971_e0,0.0004049801436182439,0.0,-0.0004049801436182658
cpd03586_e0,0.0,0.0016879378051064763,0.0
cpd10515_e0,0.0011209829553752457,-0.0007160028117569773,-0.00040498014361826847
cpd10516_e0,0.0010823762364570518,-0.0006773960928387832,-0.00040498014361826847
cpd11574_e0,6.072967020839501e-07,-6.072967020839501e-07,0.0
cpd11640_e0,-7.848191982184803,5.77386270772523,2.074329274459573
cps_bt_e0,0.0,0.0,0.00040498014361826847
lps_bt_e0,0.0,0.0,0.0016874172650761185
pe_cer1_bt_e0,0.0,0.0,0.00040498014361826847
sphmyln_bt_e0,0.0,0.0,0.00040498014361826847
zzEnvironment,0.0,2.0416567489393787,5.188933106474351
zzSpecies1,16.856472489524826,0.0,9.862630539719582
zzSpecies2,14.617543821411424,5.59778310192163,0.0
